case_row_id,case_number,case_number_raw,district_id,court_name,pacer_id,case_name,assigned_to,referred_to,case_cause,jurisdictional_basis,date_filed,date_closed,date_last_filed,jury_demand,demand,lead_case,related_case,settlement,case_type_1,case_type_2,case_type_3,case_type_note
13922.0,1:06-cv-15304,1:06-cv-15304-SHS,nysd,Southern District of New York,296263.0,"Rite Aid Corporation v. Purdue Pharma, L.P. et al",Judge Sidney H. Stein,,15:1126 Trademark - International Conventions,Federal Question,2006-12-19,2007-08-22,2017-04-19,,,1:04-md-01603-SHS,1:04-md-01603-SHS,1:04-md-01603-SHS,4.0,,,
13815.0,1:06-cv-05891,1:06-cv-05891-SHS,nysd,Southern District of New York,288027.0,"Eon-Net, L.P. v. Sony Corporation of America",Judge Sidney H. Stein,,35:271 Patent Infringement,Federal Question,2006-08-03,2006-10-12,2006-10-12,Plaintiff,,,,,1.0,,,
13032.0,1:05-cv-09167,1:05-cv-09167-LAK,nysd,Southern District of New York,275609.0,"Corsage Collection, Inc. v. GN Diamond, LLC et al",Judge Lewis A. Kaplan,,15:1051 Trademark Infringement,Federal Question,2005-10-28,2006-02-10,2006-02-10,Plaintiff,,,,,2.0,,,
13912.0,1:06-cv-13095,1:06-cv-13095-SHS,nysd,Southern District of New York,292796.0,Purdue Pharma L.P. et al v. Mallinckrodt Inc.,Judge Sidney H. Stein,,35:145 Civil Action to Obtain Patent,Federal Question,2006-11-09,2009-05-20,2017-04-19,,,1:04-md-01603-SHS,1:04-md-01603-SHS,1:04-md-01603-SHS,1.0,,,
10931.0,1:03-cv-01591,1:03-cv-01591-RJH,nysd,Southern District of New York,49183.0,Monarch Luggage Co. v. Luggage America,Judge Richard J. Holwell,,35:145 Patent Infringement,Federal Question,2003-03-07,2004-03-09,2004-03-09,Plaintiff,$0.00,,,,1.0,,,
11217.0,1:03-cv-08655,1:03-cv-08655-GEL,nysd,Southern District of New York,55011.0,"P3 International v. The Sharper Image, et al",Judge Gerard E. Lynch,,28:2201 Constitutionality of State Statute(s),Federal Question,2003-11-03,2004-05-05,2004-05-05,,$0.00,,,,2.0,,,
13030.0,1:05-cv-08982,1:05-cv-08982-SHS,nysd,Southern District of New York,275266.0,"NCR Corporation v. Avon Products, Inc.",Judge Sidney H. Stein,,35:271 Patent Infringement,Federal Question,2005-10-21,2006-01-06,2006-01-06,Plaintiff,,,,,1.0,,,
11166.0,1:03-cv-06209,1:03-cv-06209-SHS,nysd,Southern District of New York,53433.0,"My First Shades, LLC v. Gateway Distribution, et al",Judge Sidney H. Stein,,35:145 Patent Infringement,Federal Question,2003-08-19,2003-11-26,2003-11-26,,$0.00,,,,2.0,,,Likely
13724.0,1:06-cv-03324,1:06-cv-03324-PKC,nysd,Southern District of New York,283788.0,Canon Inc. v. GCC International Limited et al,Judge P. Kevin Castel,,35:271 Patent Infringement,Federal Question,2006-05-01,2008-05-12,2008-05-12,Plaintiff,,,,,1.0,,,
11035.0,1:03-cv-02905,1:03-cv-02905-JGK,nysd,Southern District of New York,49990.0,"Chase Marketing, et al v. Sterling Publishing",Judge John G. Koeltl,,28:1440(a) Copyright Infringement,Federal Question,2003-04-25,2003-07-15,2003-11-17,Defendant,$0.00,,,,,,,Case type not available
11209.0,1:03-cv-08484,1:03-cv-08484-NRB,nysd,Southern District of New York,55340.0,"Yeda Research v. Imclone Systems, et al",Judge Naomi Reice Buchwald,,35:256 Transfer of Ownership Rights,Federal Question,2003-10-28,2006-09-18,2007-09-07,,$0.00,,"1:06-cv-07190-NRB; 1:06-cv-07190-NRB, /cgi-bin/DktRpt.pl?289955",,6.0,,,
13788.0,1:06-cv-05117,1:06-cv-05117-LTS,nysd,Southern District of New York,286750.0,"Geox S.P.A. v. Kenneth Cole Productions, Inc.",Judge Laura Taylor Swain,,28:1338 Patent Infringement,Federal Question,2006-07-05,2007-01-16,2007-01-16,Plaintiff,,,,,1.0,,,
11145.0,1:03-cv-05616,1:03-cv-05616-LAP,nysd,Southern District of New York,52438.0,Acticon Technologies v. Measurement,Judge Loretta A. Preska,,35:145 Patent Infringement,Federal Question,2003-07-29,2004-03-19,2004-03-19,Plaintiff,$0.00,,,,1.0,,,Likely
13695.0,1:06-cv-02849,1:06-cv-02849-JES,nysd,Southern District of New York,283053.0,Cartier et al v. Bidz.com et al,Judge John E. Sprizzo,,15:1114 Trademark Infringement,Federal Question,2006-04-12,2008-08-27,2012-11-26,Defendant,,,,,1.0,,,
12134.0,1:04-cv-06045,1:04-cv-06045-HB-JCF,nysd,Southern District of New York,252766.0,"Novartis Pharmaceuticals Corporation et al v. Dr. Reddy's Laboratories, Ltd. et al",Judge Harold Baer,Magistrate Judge James C. Francis,35:271 Patent Infringement,Federal Question,2004-08-04,2008-02-29,2008-02-29,,,1:05-md-01661-HB-JCF,,,1.0,,,
11124.0,1:03-cv-04918,1:03-cv-04918-GBD,nysd,Southern District of New York,51988.0,"Metrokane, Inc. v. Royal Wine Corp., et al",Judge George B. Daniels,,35:145 Patent Infringement,Federal Question,2003-07-01,2003-09-17,2003-09-17,Plaintiff,$0.00,,,,,,,Case type not available
14291.0,1:07-cv-00828,1:07-cv-00828-AKH-LMS,nysd,Southern District of New York,371212.0,Anvik Corporation v. AFPD PTE LTD.,Judge Alvin K. Hellerstein,Magistrate Judge Lisa Margaret Smith,35:271 Patent Infringement,Federal Question,2007-02-02,2014-01-06,2014-01-06,Plaintiff,,,"US Court of Appeals, Federal Circuit, 12-01328",,1.0,,,
13799.0,1:06-cv-05377,1:06-cv-05377-CM-THK,nysd,Southern District of New York,287124.0,Schindler Elevator Corporation et al v. Otis Elevator Company,Judge Colleen McMahon,Magistrate Judge Theodore H. Katz,35:145 Civil Action to Obtain Patent,Federal Question,2006-07-17,2013-02-27,2015-05-04,Both,,,,,1.0,,,
14420.0,1:07-cv-01843,1:07-cv-01843-LAP,nysd,Southern District of New York,301776.0,"Lenovo Singapore Pte., Ltd. v. Clevo Computer Company",Judge Loretta A. Preska,,35:271 Patent Infringement,Federal Question,2007-03-02,2007-10-23,2007-10-23,Plaintiff,,,,,1.0,12.0,,
14461.0,1:07-cv-02353,1:07-cv-02353-JGK-RLE,nysd,Southern District of New York,302748.0,"Dey, L.P. et al v. Sepracor, Inc.",Judge John G. Koeltl,Magistrate Judge Ronald L. Ellis (Settlement),35:271 Patent Infringement,Federal Question,2007-03-21,2013-07-02,2015-05-05,Both,,,,,1.0,,,
11748.0,1:04-cv-01124,1:04-cv-01124-LTS,nysd,Southern District of New York,243951.0,"Gilad v. Urban Outfitters, Inc. et al",Judge Laura Taylor Swain,,28:1440(a) Copyright Infringement,Federal Question,2004-02-11,2004-05-13,2004-05-13,Plaintiff,,,,,1.0,,,Likely
12226.0,1:04-cv-09060,1:04-cv-09060-LAK,nysd,Southern District of New York,258001.0,Grey v. Neuman,Judge Lewis A. Kaplan,,35:271 Patent Infringement,Federal Question,2004-11-17,2005-06-20,2005-06-20,Plaintiff,,,,,2.0,6.0,,
11996.0,1:04-cv-02860,1:04-cv-02860-HB,nysd,Southern District of New York,247155.0,"Millennium, L.P. v. Impression Technology, Inc.",Judge Harold Baer,,35:271 Patent Infringement,Federal Question,2004-04-14,2004-06-21,2004-06-21,Plaintiff,,,,,1.0,,,
12060.0,1:04-cv-03721,1:04-cv-03721-VM,nysd,Southern District of New York,248735.0,"Ovadia et al v. Liberty Best Jewelry, Inc.",Judge Victor Marrero,,35:271 Patent Infringement,Federal Question,2004-05-17,2004-07-01,2004-09-16,Plaintiff,$500000.00,,,,1.0,,,
12066.0,1:04-cv-03764,1:04-cv-03764-LAK,nysd,Southern District of New York,248786.0,"The Grandoe Corporation v. Da Kine Hawaii, Inc.",Judge Lewis A. Kaplan,,28:1338 Patent Infringement,Federal Question,2004-05-18,2005-03-04,2005-03-04,Plaintiff,,,,,1.0,,,
11046.0,1:03-cv-03064,1:03-cv-03064-LAK-GWG,nysd,Southern District of New York,282448.0,"Cias, Inc. v. Alliance Gaming, et al",Judge Lewis A. Kaplan,Magistrate Judge Gabriel W. Gorenstein,35:145 Patent Infringement,Federal Question,2003-05-01,2006-03-30,2007-12-07,Both,$0.00,,,,1.0,,,
13913.0,1:06-cv-13172,1:06-cv-13172-WHP,nysd,Southern District of New York,292922.0,"GE Healthcare Bio-Sciences Corp. v. Genetic Technologies, Ltd.","Judge William H. Pauley, III",,35:271 Patent Infringement,Federal Question,2006-11-09,2008-01-18,2008-01-18,Plaintiff,,,,,2.0,,,
11868.0,1:04-cv-01616,1:04-cv-01616-GEL,nysd,Southern District of New York,244835.0,"Ovadia et al v. Dynasty Gold Jewelers, Inc.",Judge Gerard E. Lynch,,35:271 Patent Infringement,Federal Question,2004-02-26,2004-06-08,2004-09-01,Plaintiff,$500000.00,,,,1.0,,,
12136.0,1:04-cv-06062,1:04-cv-06062-GEL,nysd,Southern District of New York,252832.0,"Millenium, L.P. v. Newgen Software Inc.",Judge Gerard E. Lynch,,35:271 Patent Infringement,Federal Question,2004-08-05,2004-11-16,2004-12-02,Plaintiff,,,,,1.0,,,
13063.0,1:05-cv-10745,1:05-cv-10745-PKC,nysd,Southern District of New York,278219.0,PlaSmart Inc. v. Wincell International Inc. et al,Judge P. Kevin Castel,,28:2201 Declaratory Judgement,Federal Question,2005-12-23,2009-05-04,2011-08-02,Defendant,,,,,2.0,,,
12831.0,1:05-cv-02660,1:05-cv-02660-TPG,nysd,Southern District of New York,264254.0,"Bristol-Myers Squibb Company et al v. Sicor Pharmacutical, Inc. et al",Judge Thomas P. Griesa,,35:271 Patent Infringement,Federal Question,2005-03-08,2006-08-22,2006-08-22,,,1:04-cv-02312-TPG,"1:04-cv-02312-TPG; 1:04-cv-02312-TPG, /cgi-bin/DktRpt.pl?246109",,1.0,,,
11767.0,1:04-cv-01203,1:04-cv-01203-PKC,nysd,Southern District of New York,244028.0,"DVD Copy Control Association, Inc. v. 321 Studios",Judge P. Kevin Castel,,35:271 Patent Infringement,Federal Question,2004-02-13,2004-09-22,2004-09-24,Defendant,,,,,,,,Case type not available
12933.0,1:05-cv-04656,1:05-cv-04656-DLC,nysd,Southern District of New York,267743.0,Dorfman v. Rayovac Corporation et al,Judge Denise L. Cote,Magistrate Judge Ronald L. Ellis (Settlement),35:271 Patent Infringement,Federal Question,2005-05-12,2005-12-30,2006-01-25,Plaintiff,,,,,1.0,,,
12878.0,1:05-cv-03273,1:05-cv-03273-RMB-THK,nysd,Southern District of New York,349209.0,"Absolute Software, Inc, et al v. Brigadoon Software, Inc.",Judge Richard M. Berman,Magistrate Judge Theodore H. Katz,35:271 Patent Infringement,Federal Question,2005-03-25,2009-07-16,2011-03-30,Defendant,,,,,1.0,,,
13917.0,1:06-cv-13760,1:06-cv-13760-CM,nysd,Southern District of New York,295192.0,"Educational Insights, Inc. v. SAS Group, Inc. et al",Judge Colleen McMahon,,28:2201 Declaratory Judgement (Insurance),Federal Question,2006-12-05,2007-05-11,2007-05-30,Defendant,,,1:07-cv-00290-CM,,2.0,,,
13824.0,1:06-cv-06271,1:06-cv-06271-SHS,nysd,Southern District of New York,288597.0,"Eon-Net, L.P. v. Barnes & Noble, Inc.",Judge Sidney H. Stein,,35:271 Patent Infringement,Federal Question,2006-08-17,2006-10-12,2006-10-12,Plaintiff,,,,,1.0,,,
9415.0,1:01-cv-03578,1:01-cv-03578-RWS,nysd,Southern District of New York,19677.0,"ResQNet.com, Inc. v. Lansa, Inc.",Judge Robert W. Sweet,,35:271 Patent Infringement,Federal Question,2010-04-13,2012-10-01,2012-11-20,Plaintiff,$0.00,,"1:01-cv-04984-RWS, /cgi-bin/DktRpt.pl?20459",,1.0,,,
12137.0,1:04-cv-06063,1:04-cv-06063-VM-DCF,nysd,Southern District of New York,252837.0,"Digital Image Systems Corporation v. SourceCorp, Inc.",Judge Victor Marrero,Magistrate Judge Debra C. Freeman,35:271 Patent Infringement,Federal Question,2004-08-05,2004-10-14,2005-07-05,Plaintiff,,,,,1.0,,,
13795.0,1:06-cv-05274,1:06-cv-05274-JSR,nysd,Southern District of New York,287024.0,"New York University v. Autodesk, Inc.",Judge Jed S. Rakoff,,35:271 Patent Infringement,Federal Question,2006-07-12,2007-08-20,2007-08-20,Both,,,,,1.0,,,
10981.0,1:03-cv-02123,1:03-cv-02123-DC,nysd,Southern District of New York,49444.0,"Process Resources v. Coors Brewing Co, et al",Judge Denny Chin,,35:271 Patent Infringement,Federal Question,2003-03-26,2003-08-18,2003-08-28,Plaintiff,$0.00,,,,,,,Case type not available
11083.0,1:03-cv-03816,1:03-cv-03816-RJS,nysd,Southern District of New York,50896.0,"Enzo Biochem, Inc., et al v. Molecular Probes",Judge Richard J. Sullivan,,35:271 Patent Infringement,Federal Question,2003-05-28,2015-05-08,2016-06-30,Both,$0.00,,"1:02-cv-08448-RJS, 1:02-cv-08448-RJS, /cgi-bin/DktRpt.pl?40319","1:02-cv-08448-RJS, 1:02-cv-08448-RJS, /cgi-bin/DktRpt.pl?40319",1.0,,,
10498.0,1:03-cv-00031,1:03-cv-00031-JSR,nysd,Southern District of New York,48104.0,"Cinna, S.A., et al v. Futura S.R.L., et al",Judge Jed S. Rakoff,,35:145 Patent Infringement,Federal Question,2003-01-03,2003-11-19,2004-01-09,,$2000000.00,,,,1.0,,,
11983.0,1:04-cv-02690,1:04-cv-02690-RJH,nysd,Southern District of New York,246880.0,Ovadia et al v. Top Ten Jewelry Corporation,Judge Richard J. Holwell,,35:271 Patent Infringement,Federal Question,2004-04-08,2005-11-02,2005-11-18,Plaintiff,$500000.00,,,,1.0,,,
13014.0,1:05-cv-07752,1:05-cv-07752-NRB,nysd,Southern District of New York,273137.0,National Elevator Cab & Door Corporation v. Elevator Doors Inc. (EDI) et al,Judge Naomi Reice Buchwald,,28:1338 Patent Infringement,Federal Question,2005-09-02,2006-11-16,2007-06-19,Plaintiff,,,,,1.0,,,
13013.0,1:05-cv-07665,1:05-cv-07665-FM,nysd,Southern District of New York,273183.0,Firestone v. McKeown,Magistrate Judge Frank Maas,,18:1341 Patent Infringement,Federal Question,2005-08-31,2006-07-21,2006-07-21,Plaintiff,,,,,4.0,,,
12166.0,1:04-cv-06927,1:04-cv-06927-RO,nysd,Southern District of New York,254129.0,"Biosig Instruments, Inc. v. Cybex International, Inc.",Judge Richard Owen,,35:271 Patent Infringement,Federal Question,2004-08-26,2005-07-29,2005-07-29,Plaintiff,,,"1:04-cv-06654-AKH; 1:04-cv-06654-AKH, /cgi-bin/DktRpt.pl?253558; 1:05-cv-00855-RO; 1:05-cv-00855-RO, /cgi-bin/DktRpt.pl?261616",,1.0,,,
14466.0,1:07-cv-02383,1:07-cv-02383-LAK,nysd,Southern District of New York,302770.0,"Snyder v. Revlon, Inc. et al",Judge Lewis A. Kaplan,,35:145 Patent Infringement,Federal Question,2007-03-22,2008-07-24,2008-07-24,Defendant,,,"USDC-WDWI, 06-C-394-C",,1.0,,,
11856.0,1:04-cv-01546,1:04-cv-01546-SHS,nysd,Southern District of New York,244588.0,Ovadia et al v. Amethyst Kingdom Co. Ltd.,Judge Sidney H. Stein,,35:271 Patent Infringement,Federal Question,2004-02-23,2004-05-12,2004-07-08,Plaintiff,$500000.00,,,,1.0,,,
13500.0,1:06-cv-00878,1:06-cv-00878-LTS,nysd,Southern District of New York,279854.0,"Netratings, Inc. v. Websidestory, Inc.",Judge Laura Taylor Swain,,35:145 Patent Infringement,Federal Question,2006-02-03,2007-08-27,2007-08-27,Both,,,"1:05-cv-05076-LTS-AJP; 1:05-cv-05076-LTS-AJP, /cgi-bin/DktRpt.pl?268474",,1.0,,,
12104.0,1:04-cv-05212,1:04-cv-05212-GBD,nysd,Southern District of New York,251412.0,"Pfizer Inc. et al v. Watson Pharmaceuticals, Inc. et al",Judge George B. Daniels,,35:271 Patent Infringement,Federal Question,2004-07-01,2007-12-03,2007-12-03,Defendant,,,,,1.0,,,
14278.0,1:07-cv-00816,1:07-cv-00816-AKH-LMS,nysd,Southern District of New York,371171.0,"Anvik Corporation v. LG. Philips LCD Co., Ltd. et al",Judge Alvin K. Hellerstein,Magistrate Judge Lisa Margaret Smith,35:183 Right to Compensation - Patent Laws,Federal Question,2007-02-02,2014-01-06,2014-01-06,Both,,,"US Court of Appeals, Federal Circuit, 12-01321",,1.0,,,
13833.0,1:06-cv-06560,1:06-cv-06560-RJH,nysd,Southern District of New York,289154.0,Molino's Diamonds Inc. v. J.C. Store Jewelry Central,Judge Richard J. Holwell,,15:1126 Patent Infringement,Federal Question,2006-08-30,2007-06-28,2007-06-28,,,,,,1.0,,,
12569.0,1:05-cv-00621,1:05-cv-00621-BSJ,nysd,Southern District of New York,261012.0,AstraZeneca AB et al v. Teva Pharmaceutical Industries Ltd. et al,Judge Barbara S. Jones,,28:1331 Fed. Question: Trademark,Federal Question,2005-01-18,2010-01-19,2010-01-19,Defendant,,,,,1.0,,,
11173.0,1:03-cv-06485,1:03-cv-06485-DC,nysd,Southern District of New York,53938.0,"Next Generation v. America West, et al",Judge Denny Chin,,35:271 Patent Infringement,Federal Question,2003-08-26,2003-11-04,2003-11-04,Plaintiff,$0.00,,,,1.0,,,Likely
12168.0,1:04-cv-06975,1:04-cv-06975-SAS,nysd,Southern District of New York,254278.0,"Marshall Gobuty International USA, Inc. v. Nike, Inc.",Judge Shira A. Scheindlin,,35:145 Patent Infringement,Federal Question,2004-08-27,2004-11-10,2004-12-17,Both,,,,,1.0,,,
13614.0,1:06-cv-01857,1:06-cv-01857-BSJ,nysd,Southern District of New York,281411.0,"Novogen Research Pty. Ltd. v. Chattem, Inc.",Judge Barbara S. Jones,,35:271 Patent Infringement,Federal Question,2006-03-08,2007-06-22,2007-06-27,Both,,,,,1.0,,,
13583.0,1:06-cv-01583,1:06-cv-01583-NRB,nysd,Southern District of New York,280988.0,Spotless Enterprises Incorporated v. The Accessory Corporation,Judge Naomi Reice Buchwald,,28:2201 Declaratory Judgement,Federal Question,2006-02-28,2008-07-30,2008-12-18,Defendant,,,"1:05-cv-02185-NRB; 1:05-cv-02185-NRB, /cgi-bin/DktRpt.pl?263358",,1.0,,,
12217.0,1:04-cv-08362,1:04-cv-08362-HB,nysd,Southern District of New York,256912.0,"Ovadia Corporation v. San Jade Jewellery Co., Ltd.",Judge Harold Baer,,35:271 Patent Infringement,Federal Question,2004-10-22,2004-12-15,2004-12-15,Plaintiff,$500000.00,,,,1.0,,,
11981.0,1:04-cv-02683,1:04-cv-02683-LAP,nysd,Southern District of New York,246855.0,Ovadia et al v. Ace Jewelry Ltd.,Judge Loretta A. Preska,,35:271 Patent Infringement,Federal Question,2004-04-08,2004-09-16,2004-09-21,Plaintiff,$500000.00,,,,1.0,,,
12804.0,1:05-cv-02282,1:05-cv-02282-JGK,nysd,Southern District of New York,263530.0,"Millennium, L.P. v. R2K, Inc.",Judge John G. Koeltl,,35:271 Patent Infringement,Federal Question,2005-02-18,2006-06-05,2006-06-05,Plaintiff,,,,,1.0,,,
12200.0,1:04-cv-07994,1:04-cv-07994-RJH,nysd,Southern District of New York,256248.0,"Small v. Nobel Biocare USA, Inc. et al",Judge Richard J. Holwell,,35:271 Patent Infringement,Federal Question,2004-10-08,2005-02-04,2005-02-04,Plaintiff,,,"1:05-cv-03225-RJH; 1:05-cv-03225-RJH, /cgi-bin/DktRpt.pl?265292",,1.0,,,
11002.0,1:03-cv-02410,1:03-cv-02410-LAP,nysd,Southern District of New York,49782.0,Ovadia v. Jewelry Display,Judge Loretta A. Preska,,35:271 Patent Infringement,Federal Question,2003-04-08,2004-02-09,2004-02-11,Plaintiff,$0.00,,,,1.0,,,
14282.0,1:07-cv-00821,1:07-cv-00821-AKH-LMS,nysd,Southern District of New York,371196.0,Anvik Corporation v. Chi Mei Optoelectronics et al,Judge Alvin K. Hellerstein,Magistrate Judge Lisa Margaret Smith,35:271 Patent Infringement,Federal Question,2007-02-02,2014-01-06,2014-01-06,Plaintiff,,,"US Court of Appeals, Federal Circuit, 12-01323",,1.0,,,
12799.0,1:05-cv-02193,1:05-cv-02193-LTS,nysd,Southern District of New York,263192.0,Pieczenik v. TIAA-Cref et al,Judge Laura Taylor Swain,,28:1338 Patent Infringement,Federal Question,2005-02-16,2009-02-05,2009-02-06,Plaintiff,$9999000.00,,,,1.0,,,
13577.0,1:06-cv-01539,1:06-cv-01539-DC,nysd,Southern District of New York,280860.0,Forever Green Holdings LLC v. Busrel Inc.,Judge Denny Chin,,28:1338 Patent Infringement,Federal Question,2006-02-24,2006-07-05,2006-07-05,Plaintiff,$250000.00,,,,1.0,,,
14368.0,1:07-cv-01306,1:07-cv-01306-DLC,nysd,Southern District of New York,301234.0,"Select Controls Inc. v. American Electronic Components, Inc.",Judge Denise L. Cote,,15:1126 Patent Infringement,Federal Question,2007-02-21,2008-03-27,2008-04-07,Defendant,,,,,1.0,,,
11613.0,1:04-cv-00583,1:04-cv-00583-HB,nysd,Southern District of New York,242984.0,"EBS Dealing Resources, Inc. v. Intercontinental Exchange, Inc.",Judge Harold Baer,,35:271 Patent Infringement,Federal Question,2004-01-26,2005-09-21,2005-09-20,,,,,,1.0,,,
11240.0,1:03-cv-09504,1:03-cv-09504-LAK-GWG,nysd,Southern District of New York,262910.0,"King Pharmaceuticals, Inc. et al v. Barr Laboratories, Inc.",Judge Lewis A. Kaplan,Magistrate Judge Gabriel W. Gorenstein,35:271 Patent Infringement,Federal Question,2003-11-26,2005-01-11,2005-01-11,Defendant,,,,,1.0,,,
12798.0,1:05-cv-02185,1:05-cv-02185-NRB,nysd,Southern District of New York,263358.0,The Accessory Corporation v. Spotless Plastics Pty. Ltd.,Judge Naomi Reice Buchwald,,35:271 Patent Infringement,Federal Question,2005-02-16,2008-07-30,2008-12-18,Plaintiff,,,"1:06-cv-01583-NRB; 1:06-cv-01583-NRB, /cgi-bin/DktRpt.pl?280988",,1.0,,,
11036.0,1:03-cv-02909,1:03-cv-02909-JGK-THK,nysd,Southern District of New York,49994.0,Digital Develop. v. Intnl. Business,Judge John G. Koeltl,Magistrate Judge Theodore H. Katz,35:271 Patent Infringement,Federal Question,2003-04-25,2004-02-27,2004-02-27,,$0.00,,,,1.0,,,
11100.0,1:03-cv-04171,1:03-cv-04171-JES,nysd,Southern District of New York,51463.0,"Explosive Eye, Inc., et al v. Opper, et al",Judge John E. Sprizzo,,35:145 Patent Infringement,Federal Question,2003-06-09,2004-05-19,2004-05-19,Plaintiff,$0.00,,,,,,,Case type not available
12867.0,1:05-cv-03160,1:05-cv-03160-HB,nysd,Southern District of New York,265065.0,Novartis Pharmaceuticals Corporation et al v. Ranbaxy Inc.,Judge Harold Baer,,35:271 Patent Infringement,Federal Question,2005-03-23,2005-07-13,2005-07-13,,,1:05-md-01661-HB-JCF,,,1.0,,,
12224.0,1:04-cv-08864,1:04-cv-08864-KMW,nysd,Southern District of New York,257679.0,"Fragrance Systems International, Inc. v. Intimate Beauty Corporation et al",Judge Kimba M. Wood,,35:183 Patent Infringement,Federal Question,2004-11-09,2005-02-16,2005-02-16,Both,,,,,1.0,,,
12988.0,1:05-cv-06322,1:05-cv-06322-DC,nysd,Southern District of New York,270685.0,ICOS Visions Systems Corporation N.V. et al v. Scanner Technologies Corporation et al,Judge Denny Chin,,28:2201 Declaratory Judgement,Federal Question,2005-07-11,2007-06-06,2013-01-08,Defendant,,,"1:00-cv-04992-DC; 1:00-cv-04992-DC, /cgi-bin/DktRpt.pl?7438",,2.0,,,
12503.0,1:05-cv-00392,1:05-cv-00392-RJH,nysd,Southern District of New York,261026.0,Finkelstein v. Mardkha et al,Judge Richard J. Holwell,,15:1126 Patent Infringement,Federal Question,2005-01-14,2008-06-12,2009-04-08,Plaintiff,,,"US Court of Appeals for the Federal Circuit, 08-01547; USDC-DDE, 1:04-cv-1423 (SLR)",,1.0,,,
12015.0,1:04-cv-03090,1:04-cv-03090-RWS,nysd,Southern District of New York,247607.0,"Agilent Technologies, Inc. v. Micromuse, Inc.",Judge Robert W. Sweet,,35:145 Patent Infringement,Federal Question,2004-04-22,2005-07-25,2005-07-25,Both,,,"1:05-cv-00893-RWS; 1:05-cv-00893-RWS, /cgi-bin/DktRpt.pl?261634",,1.0,,,
13024.0,1:05-cv-08339,1:05-cv-08339-NRB,nysd,Southern District of New York,274242.0,"Millennium L.P. v. Mindwrap, Inc.",Judge Naomi Reice Buchwald,,35:271 Patent Infringement,Federal Question,2005-09-28,2006-01-20,2006-01-20,Plaintiff,,,,,1.0,,,
12229.0,1:04-cv-09273,1:04-cv-09273-MGC,nysd,Southern District of New York,258354.0,"Digital Development Corporation v. Tivo, Inc.",Judge Miriam Goldman Cedarbaum,,35:271 Patent Infringement,Federal Question,2004-11-23,2005-02-22,2005-02-22,Plaintiff,,,,,1.0,,,
12219.0,1:04-cv-08364,1:04-cv-08364-LMM,nysd,Southern District of New York,256923.0,Kara Technology Incorporated v. Stamps.com Inc.,Judge Lawrence M. McKenna,,35:271 Patent Infringement,Federal Question,2004-10-22,2005-02-08,2005-02-08,Defendant,,,,,1.0,,,
11193.0,1:03-cv-07456,1:03-cv-07456-RWS,nysd,Southern District of New York,54355.0,Unique Industries v. Gothic Castle,Judge Robert W. Sweet,,35:145 Patent Infringement,Federal Question,2003-09-23,2004-03-24,2004-03-24,,$0.00,,,,1.0,,,
11241.0,1:03-cv-09603,1:03-cv-09603-JGK,nysd,Southern District of New York,240896.0,"Lorenc v. Coapt Systems, Inc.",Judge John G. Koeltl,,28:1391 Personal Injury,Federal Question,2003-12-02,2006-04-05,2006-04-05,Both,,,"1:04-cv-03010-JGK; 1:04-cv-03010-JGK, /cgi-bin/DktRpt.pl?247399",,1.0,,,
11425.0,1:04-cv-00101,1:04-cv-00101-PKC,nysd,Southern District of New York,242208.0,Rentrop v. The Spectranetics Corporation,Judge P. Kevin Castel,,28:1338 Copyright Infringement,Federal Question,2004-01-06,2007-08-24,2011-10-13,Defendant,,,,,1.0,,,Likely
12072.0,1:04-cv-04002,1:04-cv-04002-KMK,nysd,Southern District of New York,249148.0,"Capital Bridge Co., Ltd. v. IVL Technologies, Ltd. et al",Judge Kenneth M. Karas,,38:775 Recovery of Servicemen's Group Life Insurance,Federal Question,2004-05-26,2006-09-06,2007-10-26,,,,,,1.0,,,
11191.0,1:03-cv-07423,1:03-cv-07423-LAP,nysd,Southern District of New York,54326.0,Teva Pharmaceuticals v. Pfizer Inc.,Judge Loretta A. Preska,,28:2201 Constitutionality of State Statute(s),Federal Question,2003-09-22,2006-11-28,2006-11-28,,$0.00,,"1:04-cv-04979-LAP; 1:04-cv-04979-LAP, /cgi-bin/DktRpt.pl?250735; 1:05-cv-00002-LAP; 1:05-cv-00002-LAP, /cgi-bin/DktRpt.pl?260375; 1:06-cv-01134-LAP; 1:06-cv-01134-LAP, /cgi-bin/DktRpt.pl?280301",,1.0,,,Likely
12333.0,1:05-cv-00002,1:05-cv-00002-LAP,nysd,Southern District of New York,260375.0,"Eon Labs, Inc., v. Pfizer, Inc.",Judge Loretta A. Preska,,35:145 Patent Infringement,Federal Question,2005-01-03,2005-07-25,2005-10-28,,,,"1:03-cv-07423-LAP; 1:03-cv-07423-LAP, /cgi-bin/DktRpt.pl?54326",,1.0,,,
12207.0,1:04-cv-08064,1:04-cv-08064-DLC-THK,nysd,Southern District of New York,256350.0,Ovadia Corporation v. Omeroglu Decoration Ltd.,Judge Denise L. Cote,Magistrate Judge Theodore H. Katz,35:271 Patent Infringement,Federal Question,2004-10-13,2006-12-28,2006-12-28,Plaintiff,$500000.00,,,,1.0,,,
12227.0,1:04-cv-09115,1:04-cv-09115-VM,nysd,Southern District of New York,258088.0,"Heat-Timer Corporation v. Tekmar Control Systems, Ltd.",Judge Victor Marrero,,35:145 Patent Infringement,Federal Question,2004-11-18,2005-08-08,2005-08-15,Plaintiff,,,,,1.0,,,
